CONTROL,WEIGHT,TENURE,INCOME,RENT,MORT_AMT,HOME_VAL,MOVE_YEAR,DIVISION,METRO,TOTROOMS,PERPOVLVL,SOURCE,SURVEY_YEAR,IS_OWNER,IS_RENTER,EDU_TIER,YEARS_US,DIV_MEDIAN_RENT,Rp,LATE_PAYMENT_FLAG,EVICTION_THREAT,HOUSING_DISTRESS,E_norm,T_norm,HC_WCI
11086794,7536.6925755,1,208500.0,,,340672.0,2015.0,5,99998,8,501.0,AHS_2023,2023,1,0,5.0,8.0,1200.0,,,,,1.0,0.26666666666666666,
11086795,5232.6374878,1,96200.0,,,610992.0,2017.0,3,99998,7,501.0,AHS_2023,2023,1,0,5.0,6.0,800.0,,,,,1.0,0.2,
11086797,607.63636625,,,,,,,9,41860,3,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11086801,3056.1696847,2,1840.0,700.0,,,2014.0,6,99998,4,13.0,AHS_2023,2023,0,1,4.0,9.0,550.0,1.2727272727272727,0.0,0.0,0.0,0.75,0.3,0.7742424242424241
11086802,1334.4715844,2,317230.0,2800.0,,,2015.0,9,41860,3,501.0,AHS_2023,2023,0,1,5.0,8.0,1700.0,1.6470588235294117,,,,1.0,0.26666666666666666,0.9712418300653595
11086805,607.63636625,,,,,,,9,41860,4,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11086810,5857.5512,3,9000.0,,,,2023.0,4,99998,6,24.0,AHS_2023,2023,0,0,4.0,0.0,690.0,,,,,0.75,0.0,
11086811,3120.9376522,3,15300.0,,,,2015.0,8,99999,3,107.0,AHS_2023,2023,0,0,3.0,8.0,1300.0,,,0.0,,0.5,0.26666666666666666,
11086812,3340.007525,1,42000.0,,471.0,151834.0,2020.0,5,99998,8,268.0,AHS_2023,2023,1,0,3.0,3.0,1200.0,,,,,0.5,0.1,
11086813,2079.3502893,1,130000.0,,2528.0,570642.0,2021.0,5,33100,7,430.0,AHS_2023,2023,1,0,3.0,2.0,1200.0,,0.0,,0.0,0.5,0.06666666666666667,
11086814,1226.1113259,2,1700.0,500.0,,,2016.0,5,33100,4,9.0,AHS_2023,2023,0,1,5.0,7.0,1200.0,0.4166666666666667,0.0,0.0,0.0,1.0,0.23333333333333334,0.55
11086815,4180.4249032,2,370950.0,6000.0,,,2021.0,9,99998,4,501.0,AHS_2023,2023,0,1,5.0,2.0,1700.0,2.6881720430107525,,,,1.0,0.06666666666666667,1.2516129032258065
11086816,904.46674443,3,103000.0,,,,2018.0,9,41860,5,501.0,AHS_2023,2023,0,0,5.0,5.0,1700.0,,,,,1.0,0.16666666666666666,
11086817,5767.9717673,1,100000.0,,1161.0,400595.0,2015.0,6,99998,5,501.0,AHS_2023,2023,1,0,5.0,8.0,550.0,,0.0,,0.0,1.0,0.26666666666666666,
11086818,1991.7167048,2,270000.0,4200.0,,,2022.0,7,19100,8,501.0,AHS_2023,2023,0,1,4.0,1.0,1100.0,2.6881720430107525,0.0,0.0,0.0,0.75,0.03333333333333333,1.157168458781362
11086819,1273.7559608,1,275500.0,,1288.0,722088.0,2015.0,7,19100,10,501.0,AHS_2023,2023,1,0,4.0,8.0,1100.0,,0.0,,0.0,0.75,0.26666666666666666,
11086822,3870.2186026,1,99300.0,,1600.0,391699.0,2015.0,5,99998,5,501.0,AHS_2023,2023,1,0,4.0,8.0,1200.0,,0.0,,0.0,0.75,0.26666666666666666,
11086823,1446.2926259,2,150000.0,2700.0,,,2020.0,5,33100,5,486.0,AHS_2023,2023,0,1,5.0,3.0,1200.0,2.25,0.0,0.0,0.0,1.0,0.1,1.1166666666666667
11086824,1811.7544527,2,45000.0,2700.0,,,2020.0,5,33100,4,186.0,AHS_2023,2023,0,1,3.0,3.0,1200.0,2.25,,,,0.5,0.1,0.9500000000000001
11086825,1582.3044857,1,376000.0,,1200.0,490256.0,2016.0,3,19820,7,501.0,AHS_2023,2023,1,0,4.0,7.0,800.0,,,,,0.75,0.23333333333333334,
11086831,2688.3053886,2,0.0,3000.0,,,2022.0,5,33100,3,1.0,AHS_2023,2023,0,1,5.0,1.0,1200.0,2.5,,,,1.0,0.03333333333333333,1.1777777777777778
11086832,6120.2319252,2,55000.0,1300.0,,,2022.0,9,99998,3,354.0,AHS_2023,2023,0,1,5.0,1.0,1700.0,0.7647058823529411,0.0,0.0,0.0,1.0,0.03333333333333333,0.5993464052287582
11086833,1273.7559608,1,89400.0,,252.0,354383.0,2021.0,7,19100,6,501.0,AHS_2023,2023,1,0,3.0,2.0,1100.0,,0.0,,0.0,0.5,0.06666666666666667,
11086837,2163.1018477,,,,,159416.0,,5,99998,7,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086838,1510.6710567,2,55000.0,2900.0,,,2022.0,5,33100,6,229.0,AHS_2023,2023,0,1,4.0,1.0,1200.0,2.4166666666666665,0.0,0.0,0.0,0.75,0.03333333333333333,1.0666666666666667
11086839,5043.7056228,1,59700.0,,,642048.0,1998.0,2,99999,6,297.0,AHS_2023,2023,1,0,1.0,25.0,930.0,,,,,0.0,0.8333333333333334,
11086840,1610.2917741,2,5000.0,2100.0,,,2021.0,5,33100,3,21.0,AHS_2023,2023,0,1,5.0,2.0,1200.0,1.75,0.0,0.0,0.0,1.0,0.06666666666666667,0.938888888888889
11086841,1446.2926259,1,241700.0,,2301.0,614758.0,2015.0,5,33100,9,501.0,AHS_2023,2023,1,0,5.0,8.0,1200.0,,,,,1.0,0.26666666666666666,
11086844,3204.9880773,,,,,1276412.0,,5,99998,9,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086845,5425.5918874,2,145000.0,2300.0,,,2022.0,6,99998,5,501.0,AHS_2023,2023,0,1,5.0,1.0,550.0,2.6881720430107525,,,,1.0,0.03333333333333333,1.2405017921146952
11086846,4712.9960573,1,70000.0,,,543816.0,2020.0,5,99998,5,387.0,AHS_2023,2023,1,0,5.0,3.0,1200.0,,,,,1.0,0.1,
11086847,2487.1828346,2,24000.0,6800.0,,,2017.0,3,16980,2,167.0,AHS_2023,2023,0,1,4.0,6.0,800.0,2.6881720430107525,,,,0.75,0.2,1.2127240143369176
11086849,1991.7167048,1,254000.0,,4941.0,1199854.0,2017.0,7,19100,10,501.0,AHS_2023,2023,1,0,5.0,6.0,1100.0,,,,,1.0,0.2,
11086851,2202.7548476,,,,,417809.0,,5,99998,6,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086852,833.21952828,,,,,,,5,33100,3,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086853,2143.3983479,2,205400.0,3000.0,,,2022.0,5,33100,4,501.0,AHS_2023,2023,0,1,5.0,1.0,1200.0,2.5,,,,1.0,0.03333333333333333,1.1777777777777778
11086854,4259.4704902,1,134000.0,,1288.0,433182.0,2019.0,5,99998,5,501.0,AHS_2023,2023,1,0,5.0,4.0,1200.0,,0.0,,0.0,1.0,0.13333333333333333,
11086855,1148.848318,1,119700.0,,750.0,947159.0,2014.0,5,33100,7,501.0,AHS_2023,2023,1,0,5.0,9.0,1200.0,,,,,1.0,0.3,
11086856,1226.1113259,1,63000.0,,,345415.0,1992.0,5,33100,5,312.0,AHS_2023,2023,1,0,4.0,30.0,1200.0,,,,,0.75,1.0,
11086858,4180.4249032,2,220000.0,6000.0,,,2023.0,9,99998,4,501.0,AHS_2023,2023,0,1,5.0,0.0,1700.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.0,1.2293906810035842
11086859,3381.9943282,2,410000.0,1600.0,,,2018.0,5,99998,5,501.0,AHS_2023,2023,0,1,5.0,5.0,1200.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.16666666666666666,0.8333333333333331
11086860,7086.4936482,2,40000.0,1400.0,,,2021.0,5,99998,3,257.0,AHS_2023,2023,0,1,5.0,2.0,1200.0,1.1666666666666667,,,,1.0,0.06666666666666667,0.7444444444444446
11086861,1430.438848,1,182000.0,,1808.0,491896.0,2017.0,7,19100,8,340.0,AHS_2023,2023,1,0,5.0,6.0,1100.0,,,,,1.0,0.2,
11086862,5832.0681359,1,255000.0,,,686725.0,2016.0,7,99998,9,501.0,AHS_2023,2023,1,0,5.0,7.0,1100.0,,,,,1.0,0.23333333333333334,
11086863,1991.7167048,1,154400.0,,2952.0,470267.0,2021.0,7,19100,7,501.0,AHS_2023,2023,1,0,5.0,2.0,1100.0,,,,,1.0,0.06666666666666667,
11086864,1991.7167048,1,100000.0,,847.0,263309.0,2018.0,7,19100,8,280.0,AHS_2023,2023,1,0,5.0,5.0,1100.0,,0.0,,0.0,1.0,0.16666666666666666,
11086865,6282.4072317,2,55000.0,1500.0,,,2015.0,6,99998,4,355.0,AHS_2023,2023,0,1,5.0,8.0,550.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.26666666666666666,1.318279569892473
11086866,1991.7167048,2,60000.0,1500.0,,,2022.0,7,19100,4,383.0,AHS_2023,2023,0,1,5.0,1.0,1100.0,1.3636363636363635,,,,1.0,0.03333333333333333,0.7989898989898988
11086869,3291.236839,,,,,499612.0,,8,99999,4,,AHS_2023,2023,0,0,,,1300.0,,,,,,,
11086871,1612.2675755,2,100000.0,2800.0,,,2019.0,5,33100,4,330.0,AHS_2023,2023,0,1,5.0,4.0,1200.0,2.3333333333333335,,,,1.0,0.13333333333333333,1.1555555555555557
11086872,2074.1202225,2,0.0,2300.0,,,2019.0,5,33100,4,1.0,AHS_2023,2023,0,1,4.0,4.0,1200.0,1.9166666666666667,0.0,0.0,0.0,0.75,0.13333333333333333,0.9333333333333335
11086874,5220.4728211,2,150000.0,3600.0,,,2020.0,2,35620,3,501.0,AHS_2023,2023,0,1,5.0,3.0,930.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.1,1.2627240143369176
11086875,5158.0110821,2,78000.0,1800.0,,,2022.0,5,99998,6,500.0,AHS_2023,2023,0,1,5.0,1.0,1200.0,1.5,0.0,0.0,0.0,1.0,0.03333333333333333,0.8444444444444444
11086881,1991.7167048,1,290000.0,,1490.0,499180.0,2015.0,7,19100,8,501.0,AHS_2023,2023,1,0,4.0,8.0,1100.0,,0.0,,0.0,0.75,0.26666666666666666,
11086882,2041.9205565,2,1000.0,2100.0,,,2023.0,5,33100,3,7.0,AHS_2023,2023,0,1,3.0,0.0,1200.0,1.75,,,,0.5,0.0,0.75
11086883,833.21952828,,,,,469644.0,,5,33100,3,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086885,4283.7519588,1,116500.0,,,865008.0,2015.0,9,99998,5,384.0,AHS_2023,2023,1,0,5.0,8.0,1700.0,,,,,1.0,0.26666666666666666,
11086887,6120.2319252,2,177000.0,2800.0,,,2022.0,9,99998,3,501.0,AHS_2023,2023,0,1,5.0,1.0,1700.0,1.6470588235294117,0.0,0.0,0.0,1.0,0.03333333333333333,0.8934640522875816
11086888,5220.4728211,1,310000.0,,4176.0,755727.0,2022.0,2,35620,4,501.0,AHS_2023,2023,1,0,5.0,1.0,930.0,,0.0,,0.0,1.0,0.03333333333333333,
11086891,1991.7167048,1,260000.0,,999.0,490479.0,2015.0,7,19100,5,501.0,AHS_2023,2023,1,0,5.0,8.0,1100.0,,,,,1.0,0.26666666666666666,
11086894,833.21952828,,,,,,,5,33100,4,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086895,833.21952828,,,,,,,5,33100,3,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086897,1224.6087513,1,938000.0,,2479.0,584860.0,2021.0,5,33100,9,501.0,AHS_2023,2023,1,0,5.0,2.0,1200.0,,0.0,,0.0,1.0,0.06666666666666667,
11086898,637.93057063,2,1300.0,1900.0,,,2021.0,5,12060,3,9.0,AHS_2023,2023,0,1,5.0,2.0,1200.0,1.5833333333333333,0.0,0.0,0.0,1.0,0.06666666666666667,0.8833333333333333
11086900,3381.9943282,1,76300.0,,,402445.0,2015.0,5,99998,4,422.0,AHS_2023,2023,1,0,5.0,8.0,1200.0,,,,,1.0,0.26666666666666666,
11086902,5803.9566929,2,57000.0,1500.0,,,2023.0,7,99998,5,366.0,AHS_2023,2023,0,1,5.0,0.0,1100.0,1.3636363636363635,,,,1.0,0.0,0.7878787878787877
11086903,5729.9920888,1,92000.0,,5292.0,689225.0,2019.0,7,99999,7,257.0,AHS_2023,2023,1,0,4.0,4.0,1100.0,,,,,0.75,0.13333333333333333,
11086907,3913.632425,1,39400.0,,688.0,197498.0,1977.0,7,99999,8,164.0,AHS_2023,2023,1,0,4.0,30.0,1100.0,,0.0,,0.0,0.75,1.0,
11086908,1610.2917741,2,170000.0,6100.0,,,2022.0,5,33100,7,501.0,AHS_2023,2023,0,1,4.0,1.0,1200.0,2.6881720430107525,,,,0.75,0.03333333333333333,1.157168458781362
11086910,1612.2675755,2,35000.0,1500.0,,,2021.0,5,33100,4,115.0,AHS_2023,2023,0,1,3.0,2.0,1200.0,1.25,,,,0.5,0.06666666666666667,0.6055555555555555
11086911,1612.2675755,1,120000.0,,937.0,304947.0,2021.0,5,33100,4,501.0,AHS_2023,2023,1,0,4.0,2.0,1200.0,,,,,0.75,0.06666666666666667,
11086912,660.68779556,,,,,,,5,12060,4,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086913,1580.1273933,2,38000.0,910.0,,,2016.0,5,12060,5,125.0,AHS_2023,2023,0,1,4.0,7.0,1200.0,0.7583333333333333,,,,0.75,0.23333333333333334,0.5805555555555556
11086914,1042.9501009,2,60000.0,1800.0,,,2022.0,5,12060,3,384.0,AHS_2023,2023,0,1,5.0,1.0,1200.0,1.5,,,,1.0,0.03333333333333333,0.8444444444444444
11086915,317.60085165,2,11120.0,150.0,,,2022.0,5,12060,3,78.0,AHS_2023,2023,0,1,3.0,1.0,1200.0,0.125,0.0,0.0,0.0,0.5,0.03333333333333333,0.21944444444444444
11086916,6120.2319252,2,45000.0,2300.0,,,2022.0,9,99998,2,289.0,AHS_2023,2023,0,1,5.0,1.0,1700.0,1.3529411764705883,,,,1.0,0.03333333333333333,0.7954248366013071
11086919,6466.628366,2,44400.0,1200.0,,,2012.0,5,99998,5,188.0,AHS_2023,2023,0,1,4.0,11.0,1200.0,1.0,,,,0.75,0.36666666666666664,0.7055555555555556
11086920,4068.939524,1,370000.0,,4521.0,2456225.0,2016.0,6,99998,10,501.0,AHS_2023,2023,1,0,5.0,7.0,550.0,,,,,1.0,0.23333333333333334,
11086921,2318.1729369,1,238000.0,,1786.0,577687.0,2016.0,7,19100,9,501.0,AHS_2023,2023,1,0,4.0,7.0,1100.0,,,,,0.75,0.23333333333333334,
11086922,1430.438848,1,144600.0,,,366472.0,2016.0,7,19100,7,501.0,AHS_2023,2023,1,0,4.0,7.0,1100.0,,,,,0.75,0.23333333333333334,
11086931,4157.8126464,1,513000.0,,1781.0,675305.0,2015.0,5,99999,6,501.0,AHS_2023,2023,1,0,3.0,8.0,1200.0,,,,,0.5,0.26666666666666666,
11086934,1102.717561,2,79000.0,3400.0,,,2015.0,9,41860,3,394.0,AHS_2023,2023,0,1,5.0,8.0,1700.0,2.0,,,,1.0,0.26666666666666666,1.0888888888888888
11086936,1678.2958895,2,80500.0,1200.0,,,2017.0,3,16980,5,501.0,AHS_2023,2023,0,1,3.0,6.0,800.0,1.5,1.0,0.0,1.0,0.5,0.2,0.7333333333333334
11086937,7086.4936482,2,52000.0,1900.0,,,2022.0,5,99998,6,331.0,AHS_2023,2023,0,1,5.0,1.0,1200.0,1.5833333333333333,,,,1.0,0.03333333333333333,0.8722222222222221
11086939,1273.7559608,1,195000.0,,3231.0,718249.0,2019.0,7,19100,10,501.0,AHS_2023,2023,1,0,5.0,4.0,1100.0,,0.0,,0.0,1.0,0.13333333333333333,
11086940,1991.7167048,1,193000.0,,2432.0,824829.0,2017.0,7,19100,9,501.0,AHS_2023,2023,1,0,5.0,6.0,1100.0,,0.0,,0.0,1.0,0.2,
11086942,4189.1929497,2,381900.0,1800.0,,,2023.0,5,99998,4,501.0,AHS_2023,2023,0,1,4.0,0.0,1200.0,1.5,0.0,0.0,0.0,0.75,0.0,0.75
11086943,2980.003792,,,,,,,5,99998,4,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086944,1588.8755156,2,36000.0,700.0,,,2023.0,5,33100,3,230.0,AHS_2023,2023,0,1,5.0,0.0,1200.0,0.5833333333333334,0.0,0.0,0.0,1.0,0.0,0.5277777777777778
11086945,2302.2369858,2,85000.0,1800.0,,,2020.0,2,37980,4,501.0,AHS_2023,2023,0,1,4.0,3.0,930.0,1.935483870967742,0.0,0.0,0.0,0.75,0.1,0.9284946236559141
11086947,8406.9513562,1,35600.0,,595.0,444496.0,2019.0,5,99998,6,197.0,AHS_2023,2023,1,0,4.0,4.0,1200.0,,,,,0.75,0.13333333333333333,
11086949,4349.5810914,1,783000.0,,,706612.0,2020.0,7,99998,7,501.0,AHS_2023,2023,1,0,5.0,3.0,1100.0,,,,,1.0,0.1,
11086950,5938.427149,2,41600.0,2200.0,,,2022.0,5,99998,4,206.0,AHS_2023,2023,0,1,3.0,1.0,1200.0,1.8333333333333333,,,,0.5,0.03333333333333333,0.7888888888888888
11086951,5756.9549687,2,40000.0,2000.0,,,2023.0,7,99998,4,255.0,AHS_2023,2023,0,1,5.0,0.0,1100.0,1.8181818181818181,0.0,1.0,1.0,1.0,0.0,0.9393939393939394
11086953,840.62890086,,,,,,,5,33100,5,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086955,775.22375757,1,69600.0,,,487296.0,2018.0,3,19820,5,385.0,AHS_2023,2023,1,0,3.0,5.0,800.0,,,,,0.5,0.16666666666666666,
11086956,3869.8342848,2,28000.0,1500.0,,,2022.0,2,99998,3,178.0,AHS_2023,2023,0,1,4.0,1.0,930.0,1.6129032258064515,,,,0.75,0.03333333333333333,0.7987455197132616
11086958,1594.4736026,1,210000.0,,849.0,320166.0,2015.0,3,16980,6,501.0,AHS_2023,2023,1,0,5.0,8.0,800.0,,,,,1.0,0.26666666666666666,
11086960,5834.625428,1,99004.0,,5815.0,758521.0,2014.0,7,99998,6,493.0,AHS_2023,2023,1,0,5.0,9.0,1100.0,,,,,1.0,0.3,
11086963,5834.625428,1,108000.0,,1185.0,795502.0,2015.0,7,99998,9,354.0,AHS_2023,2023,1,0,5.0,8.0,1100.0,,,,,1.0,0.26666666666666666,
11086965,4155.9748358,1,753000.0,,,756981.0,2016.0,5,99998,7,501.0,AHS_2023,2023,1,0,5.0,7.0,1200.0,,,,,1.0,0.23333333333333334,
11086970,1234.8928512,1,18050.0,,4.0,1080.0,2015.0,7,26420,5,59.0,AHS_2023,2023,1,0,3.0,8.0,1100.0,,,,,0.5,0.26666666666666666,
11086971,915.76987274,,,,,,,7,26420,6,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11086974,1494.3329027,1,65000.0,,2411.0,410208.0,2019.0,7,26420,6,325.0,AHS_2023,2023,1,0,4.0,4.0,1100.0,,0.0,,0.0,0.75,0.13333333333333333,
11086977,4169.8352953,1,110000.0,,,294523.0,2016.0,5,99999,8,457.0,AHS_2023,2023,1,0,4.0,7.0,1200.0,,,,,0.75,0.23333333333333334,
11086982,6052.8701534,1,186200.0,,2529.0,804597.0,2021.0,9,99998,7,501.0,AHS_2023,2023,1,0,5.0,2.0,1700.0,,0.0,,0.0,1.0,0.06666666666666667,
11086985,5834.625428,1,196000.0,,1386.0,922015.0,2018.0,7,99998,7,501.0,AHS_2023,2023,1,0,5.0,5.0,1100.0,,,,,1.0,0.16666666666666666,
11086988,4194.1331564,,,,,1000.0,,6,99999,5,,AHS_2023,2023,0,0,,,550.0,,,,,,,
11086990,2980.003792,,,,,,,5,99998,8,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11086991,1588.8755156,2,38000.0,1800.0,,,2020.0,5,33100,4,242.0,AHS_2023,2023,0,1,4.0,3.0,1200.0,1.5,0.0,0.0,0.0,0.75,0.1,0.7833333333333333
11086993,1442.5463259,1,1351600.0,,,1129551.0,2016.0,5,33100,7,501.0,AHS_2023,2023,1,0,5.0,7.0,1200.0,,,,,1.0,0.23333333333333334,
11086994,1273.7084619,1,92000.0,,1113.0,236164.0,2020.0,3,19820,6,379.0,AHS_2023,2023,1,0,4.0,3.0,800.0,,,,,0.75,0.1,
11086996,5767.9717673,1,159700.0,,959.0,448448.0,2014.0,6,99998,8,422.0,AHS_2023,2023,1,0,5.0,9.0,550.0,,,,,1.0,0.3,
11087002,840.62890086,,,,,,,5,33100,4,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11087003,793.25985185,1,64000.0,,,485907.0,2014.0,3,19820,6,351.0,AHS_2023,2023,1,0,5.0,9.0,800.0,,,,,1.0,0.3,
11087009,1588.8755156,2,25800.0,6100.0,,,2021.0,5,33100,4,165.0,AHS_2023,2023,0,1,4.0,2.0,1200.0,2.6881720430107525,,,,0.75,0.06666666666666667,1.168279569892473
11087011,4732.4549869,1,224750.0,,1190.0,495026.0,2015.0,5,99998,5,501.0,AHS_2023,2023,1,0,5.0,8.0,1200.0,,,,,1.0,0.26666666666666666,
11087012,1511.3367607,1,10100.0,,,504282.0,2020.0,5,33100,6,70.0,AHS_2023,2023,1,0,5.0,3.0,1200.0,,,,,1.0,0.1,
11087013,6532.5841435,1,370850.0,,1335.0,605152.0,2021.0,5,99998,8,501.0,AHS_2023,2023,1,0,5.0,2.0,1200.0,,0.0,,0.0,1.0,0.06666666666666667,
11087014,4950.8264393,2,1780.0,730.0,,,2014.0,4,99998,3,12.0,AHS_2023,2023,0,1,4.0,9.0,690.0,1.0579710144927537,,,,0.75,0.3,0.7026570048309179
11087015,1442.5463259,1,19800.0,,2388.0,1016025.0,2016.0,5,33100,5,110.0,AHS_2023,2023,1,0,5.0,7.0,1200.0,,0.0,,0.0,1.0,0.23333333333333334,
11087019,5555.0267972,1,30000.0,,,807009.0,2021.0,5,99998,6,165.0,AHS_2023,2023,1,0,4.0,2.0,1200.0,,,,,0.75,0.06666666666666667,
11087020,6613.9972968,2,225500.0,850.0,,,2022.0,5,99998,4,501.0,AHS_2023,2023,0,1,2.0,1.0,1200.0,0.7083333333333334,0.0,0.0,0.0,0.25,0.03333333333333333,0.33055555555555555
11087021,1389.3663724,2,200000.0,2400.0,,,2021.0,2,37980,4,501.0,AHS_2023,2023,0,1,5.0,2.0,930.0,2.5806451612903225,,,,1.0,0.06666666666666667,1.2157706093189964
11087023,5035.2182794,1,370000.0,,945.0,309768.0,2015.0,2,99998,5,501.0,AHS_2023,2023,1,0,5.0,8.0,930.0,,0.0,,0.0,1.0,0.26666666666666666,
11087024,3954.9697695,3,115700.0,,,,2012.0,9,99998,4,501.0,AHS_2023,2023,0,0,5.0,11.0,1700.0,,,,,1.0,0.36666666666666664,
11087025,5747.3634464,1,53600.0,,,674811.0,2017.0,2,99999,7,297.0,AHS_2023,2023,1,0,4.0,6.0,930.0,,,,,0.75,0.2,
11087026,3061.1191331,,,,,,,2,99999,7,,AHS_2023,2023,0,0,,,930.0,,,,,,,
11087027,5834.625428,1,77000.0,,776.0,472895.0,2020.0,7,99998,6,490.0,AHS_2023,2023,1,0,4.0,3.0,1100.0,,0.0,,0.0,0.75,0.1,
11087032,1241.6354258,1,324000.0,,1857.0,650824.0,2017.0,2,37980,6,501.0,AHS_2023,2023,1,0,5.0,6.0,930.0,,,,,1.0,0.2,
11087033,1488.7530398,2,83000.0,2500.0,,,2023.0,5,33100,7,400.0,AHS_2023,2023,0,1,4.0,0.0,1200.0,2.0833333333333335,,,,0.75,0.0,0.9444444444444445
11087038,3334.0496499,1,385000.0,,,954749.0,2021.0,5,99998,7,501.0,AHS_2023,2023,1,0,5.0,2.0,1200.0,,,,,1.0,0.06666666666666667,
11087040,3658.4985138,1,427020.0,,2073.0,903654.0,2019.0,5,99998,9,501.0,AHS_2023,2023,1,0,4.0,4.0,1200.0,,0.0,,0.0,0.75,0.13333333333333333,
11087044,1594.6084609,2,207000.0,2400.0,,,2021.0,5,47900,3,501.0,AHS_2023,2023,0,1,5.0,2.0,1200.0,2.0,,,,1.0,0.06666666666666667,1.0222222222222224
11087049,3848.3435666,1,160000.0,,1321.0,596117.0,2018.0,8,99998,9,450.0,AHS_2023,2023,1,0,5.0,5.0,1300.0,,,,,1.0,0.16666666666666666,
11087050,3271.4287404,2,6000.0,1300.0,,,2021.0,2,99998,3,42.0,AHS_2023,2023,0,1,4.0,2.0,930.0,1.3978494623655915,,,,0.75,0.06666666666666667,0.7381720430107528
11087053,3543.7383197,2,150000.0,2500.0,,,2022.0,2,35620,3,501.0,AHS_2023,2023,0,1,5.0,1.0,930.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.03333333333333333,1.2405017921146952
11087056,860.61652016,1,155000.0,,5118.0,1378846.0,2020.0,9,41860,5,501.0,AHS_2023,2023,1,0,5.0,3.0,1700.0,,,,,1.0,0.1,
11087057,629.08471478,,,,,,,9,41860,4,,AHS_2023,2023,0,0,,,1700.0,,,,,,,
11087058,7297.4860551,2,102200.0,1700.0,,,2018.0,2,35620,4,279.0,AHS_2023,2023,0,1,4.0,5.0,930.0,1.8279569892473118,,,,0.75,0.16666666666666666,0.9148745519713262
11087061,842.24524548,,,,,,,7,26420,5,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11087063,1792.8950295,2,40500.0,1100.0,,,2020.0,7,26420,4,197.0,AHS_2023,2023,0,1,4.0,3.0,1100.0,1.0,,,,0.75,0.1,0.6166666666666667
11087064,842.24524548,,,,,,,7,26420,3,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11087066,1595.8148084,1,303500.0,,,696148.0,2021.0,7,26420,7,501.0,AHS_2023,2023,1,0,5.0,2.0,1100.0,,,,,1.0,0.06666666666666667,
11087067,5834.625428,1,448000.0,,1531.0,495795.0,2016.0,7,99998,6,501.0,AHS_2023,2023,1,0,5.0,7.0,1100.0,,0.0,,0.0,1.0,0.23333333333333334,
11087070,1098.2927287,,,,,,,5,47900,1,,AHS_2023,2023,0,0,,,1200.0,,,,,,,
11087071,3725.6060338,1,411000.0,,,750694.0,2019.0,5,47900,6,501.0,AHS_2023,2023,1,0,3.0,4.0,1200.0,,,,,0.5,0.13333333333333333,
11087072,6864.8194581,1,126400.0,,,554081.0,2015.0,8,99998,5,501.0,AHS_2023,2023,1,0,5.0,8.0,1300.0,,,,,1.0,0.26666666666666666,
11087078,982.13256494,1,214650.0,,3500.0,1095631.0,2017.0,9,41860,6,501.0,AHS_2023,2023,1,0,5.0,6.0,1700.0,,,,,1.0,0.2,
11087081,860.61652016,1,440000.0,,,1702952.0,2019.0,9,41860,8,501.0,AHS_2023,2023,1,0,3.0,4.0,1700.0,,,,,0.5,0.13333333333333333,
11087085,842.24524548,,,,,,,7,26420,5,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11087086,1741.4420692,1,157000.0,,1450.0,381081.0,2018.0,7,26420,8,501.0,AHS_2023,2023,1,0,3.0,5.0,1100.0,,0.0,,0.0,0.5,0.16666666666666666,
11087089,1262.54794,2,16000.0,980.0,,,2020.0,7,26420,4,78.0,AHS_2023,2023,0,1,1.0,3.0,1100.0,0.8909090909090909,,,,0.0,0.1,0.33030303030303027
11087091,1760.7288758,2,52000.0,2500.0,,,2020.0,7,26420,7,334.0,AHS_2023,2023,0,1,5.0,3.0,1100.0,2.272727272727273,,,,1.0,0.1,1.1242424242424243
11087094,1625.9621266,1,205000.0,,1197.0,382806.0,2017.0,7,26420,9,501.0,AHS_2023,2023,1,0,5.0,6.0,1100.0,,,,,1.0,0.2,
11087095,5702.0822741,2,26000.0,950.0,,,2023.0,1,99998,1,167.0,AHS_2023,2023,0,1,3.0,0.0,1100.0,0.8636363636363636,0.0,0.0,0.0,0.5,0.0,0.4545454545454546
