yy1,y1,WEIGHT,hhsex,age,agecl,educ,edcl,race,lf,married,kids,INCOME,inccat,NETWORTH,nwcat,housecl,mrthel,rent,turndown,turnfear,late,checking,saving,fin,debt,SURVEY_YEAR,SOURCE,IS_OWNER,IS_RENTER,CREDIT_EXCLUDED,EDU_TIER,Rp
4249,42491,1224.914414506575,1,93,6,12,4,1,0,2,0,138672.95910787166,5,2685911.8376550167,5,1,0.0,,0,0,0,616.6854565952649,3330.1014656144307,1157765.2762119505,0.0,2016,SCF,1,0,0.0,5,
4250,42501,333.3603012724268,1,70,5,13,4,1,0,1,1,4497501.376471514,6,35070901.91657272,5,1,2466741.82638106,,0,0,0,185005.63697857948,0.0,28799210.822998874,2466741.82638106,2016,SCF,1,0,0.0,5,
4251,42511,8023.0025420785605,1,62,4,12,4,1,1,1,0,224875.06882357568,6,1961059.7519729426,5,1,223240.1352874859,,0,0,0,7400.22547914318,19733.934611048477,1362874.8590755356,268874.8590755355,2016,SCF,1,0,0.0,5,
4252,42521,4891.338669736162,1,61,4,4,1,3,1,1,0,56218.76720589392,3,81155.80608793687,2,1,370011.27395715896,,0,0,0,7400.22547914318,0.0,14183.765501691094,371491.3190529876,2016,SCF,1,0,0.0,2,
4253,42531,43.07012846118043,1,51,3,12,4,1,0,1,2,1948917.263137656,6,38698245.77226607,5,1,0.0,,0,0,0,61668.54565952649,0.0,30994611.048478015,0.0,2016,SCF,1,0,0.0,5,
4254,42541,2149.6694049616494,1,59,4,13,4,1,0,1,1,499722.37516350154,6,5431765.501691094,5,1,123337.09131905298,,0,0,0,9866.967305524238,12333.709131905298,2322437.4295377675,123337.09131905298,2016,SCF,1,0,0.0,5,
4255,42551,7309.982519053166,1,70,5,9,3,2,0,1,0,62465.29689543769,3,94722.88613303269,2,1,5056.820744081172,,0,0,0,2466.7418263810596,0.0,2466.7418263810596,6290.191657271703,2016,SCF,1,0,0.0,4,
4256,42561,6535.971590096209,1,28,1,11,3,1,1,1,0,99944.47503270031,4,6968.545659526494,1,1,144304.396843292,,0,0,0,6043.517474633596,209.6730552423901,7461.894024802706,171438.55693348366,2016,SCF,1,0,0.0,4,
4257,42571,4610.667741148926,1,63,4,7,1,2,1,1,0,93697.94534315652,4,119624.6448703495,2,1,0.0,,0,1,0,234.34047350620068,1233.3709131905298,3071.0935738444196,35027.733934611046,2016,SCF,1,0,1.0,2,
4258,42581,5232.44871948043,1,82,6,12,4,1,0,1,0,157162.68698892122,5,1552937.3167981962,5,1,0.0,,0,0,0,7523.5625704622325,16033.821871476888,1066989.1770011275,0.0,2016,SCF,1,0,0.0,5,
4259,42591,4019.6027405426685,1,44,2,12,4,2,1,1,2,223625.76288566692,6,185252.3111612176,3,2,0.0,1850.056369785795,0,0,0,0.0,22200.676437429538,130737.31679819616,27627.50845546787,2016,SCF,0,1,0.0,5,0.0992760232584654
4260,42601,362.7151032888145,1,83,6,13,4,1,0,1,0,1957662.404703017,6,68896099.210823,5,1,0.0,,0,0,0,352744.08117249154,0.0,64426363.021420516,0.0,2016,SCF,1,0,0.0,5,
4261,42611,3129.4463296813046,1,54,3,8,2,2,1,2,0,17490.283130722553,1,259.00789177001127,1,2,0.0,912.6944757609921,0,0,0,24.667418263810596,0.0,259.00789177001127,0.0,2016,SCF,0,1,0.0,3,0.6261953352769679
4262,42621,3332.6906079034234,2,58,4,9,3,3,1,2,0,113686.84034969659,4,1097700.1127395716,4,1,0.0,,0,0,0,363844.4193912063,59201.80383314544,689454.3404735063,2466.7418263810596,2016,SCF,1,0,0.0,4,
4263,42631,5260.14461891867,2,58,4,-1,1,3,0,2,0,13742.365316996293,1,160.33821871476889,1,2,0.0,271.3416009019166,0,0,0,0.0,24.667418263810596,160.33821871476889,0.0,2016,SCF,0,1,0.0,2,0.2369387755102041
4264,42641,4957.170373963424,1,54,3,7,1,1,1,2,0,32481.9543856276,2,122732.73957158963,3,1,0.0,,0,0,0,135.6708004509583,2960.0901916572716,31463.291995490417,3453.4385569334836,2016,SCF,1,0,0.0,2,
4265,42651,6775.928794955328,1,58,4,10,3,1,1,2,0,47473.62564053265,2,286512.06313416007,3,1,14800.45095828636,,1,1,0,370.01127395715895,0.0,259377.90304396843,112236.75310033822,2016,SCF,1,0,1.0,4,
4266,42661,4509.5557386747205,2,37,2,12,4,1,1,2,1,252359.7994575683,6,38604.50958286358,2,2,0.0,2220.067643742954,0,0,0,3700.11273957159,8633.59639233371,62531.90529875986,322403.15670800454,2016,SCF,0,1,0.0,5,0.1055667811679127
4267,42671,6166.351929429051,1,33,1,8,2,3,1,1,0,47473.62564053265,2,85595.94137542277,2,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,2016,SCF,1,0,0.0,3,
4268,42681,4985.869191994974,2,64,4,-1,1,1,0,2,0,17490.283130722553,1,123.33709131905299,1,2,0.0,555.0169109357385,0,0,0,0.0,0.0,123.33709131905299,0.0,2016,SCF,0,1,0.0,2,0.38079446064139943
4269,42691,21.30896619241036,1,53,3,14,4,1,1,1,2,8332870.605851388,6,36971958.17361894,5,1,1381375.4227733936,,0,0,0,218306.6516347238,987128.4103720406,28586269.334836528,2152232.2435174747,2016,SCF,1,0,0.0,5,
4270,42701,5968.068433226069,1,51,3,2,1,3,1,1,3,44975.01376471514,2,131662.34498308907,3,1,0.0,493.34836527621195,0,0,0,3083.4272829763245,0.0,3391.770011273957,0.0,2016,SCF,1,0,0.0,2,0.13163265306122446
4271,42711,4338.906603643725,1,27,1,9,3,5,1,2,0,18739.589068631307,1,14801.684329199548,2,2,0.0,740.0225479143179,0,0,0,4933.483652762119,19733.934611048477,24668.65163472379,29600.90191657272,2016,SCF,0,1,0.0,4,0.4738775510204082
4272,42721,2839.8103767612965,1,43,2,7,1,1,1,2,2,63714.60283334644,3,-2676.4148816234497,1,2,0.0,740.0225479143179,1,1,0,37.0011273957159,0.0,37.0011273957159,18500.56369785795,2016,SCF,0,1,1.0,2,0.13937575030012003
4273,42731,3937.518212922963,1,37,2,13,4,1,1,2,0,162409.771928138,5,133574.0698985344,3,2,0.0,2590.078917700113,0,0,0,5550.1691093573845,0.0,73385.56933483653,350647.3506200676,2016,SCF,0,1,0.0,5,0.19137362637362637
4274,42741,2852.158347121786,1,52,3,12,4,1,1,2,0,98695.16909479155,4,1500889.064261556,5,1,0.0,,0,0,0,4193.461104847802,0.0,477807.8917700113,17267.19278466742,2016,SCF,1,0,0.0,5,
4275,42751,4032.4615439893105,1,25,1,8,2,1,1,1,1,74958.35627452523,3,2540.7440811724914,1,2,0.0,1110.033821871477,0,1,1,8152.581736189402,61.668545659526494,8214.250281848928,13567.080045095829,2016,SCF,0,1,1.0,3,0.17770408163265308
4276,42761,3099.656585690648,1,40,2,9,3,1,1,1,2,83703.49783988649,4,-38333.16798196167,1,2,0.0,1603.382187147689,1,1,1,1356.708004509583,0.0,27257.49718151071,84214.56595264938,2016,SCF,0,1,1.0,4,0.22986597624124283
4277,42771,202.54871981302895,1,39,2,9,3,3,1,1,0,237368.12820266324,6,396578.083427283,3,1,109770.01127395716,,0,0,0,1899.391206313416,28120.85682074408,256960.496054115,121857.04622322436,2016,SCF,1,0,0.0,4,
4278,42781,3779.4681550163577,2,48,3,12,4,1,1,2,0,74958.35627452523,3,410712.5140924464,3,2,0.0,1233.3709131905298,0,0,0,1233.3709131905298,4933.483652762119,37001.1273957159,17267.19278466742,2016,SCF,0,1,0.0,5,0.19744897959183672
4279,42791,4648.599182400426,1,81,6,8,2,1,0,2,0,49972.23751635016,2,626675.7609921083,4,1,0.0,,0,0,0,23434.04735062007,2590.078917700113,232613.75422773394,0.0,2016,SCF,1,0,0.0,3,
4280,42801,3386.237644285374,1,47,3,12,4,3,1,1,3,124930.59379087538,4,774248.5907553551,4,2,0.0,2466.7418263810596,0,0,0,3946.7869222096956,0.0,3946.7869222096956,18685.569334836528,2016,SCF,0,1,0.0,5,0.23693877551020406
4281,42811,2654.3302252430617,1,50,3,14,4,3,1,1,3,4859800.098465053,6,14050561.443066517,5,1,0.0,,0,0,0,74002.2547914318,2503742.953776776,6364193.912063134,1834022.547914318,2016,SCF,1,0,0.0,5,
4282,42821,4061.8372147092377,1,36,2,11,3,2,1,2,0,56218.76720589392,3,1332.0405862457724,1,2,0.0,838.6922209695604,0,0,1,653.6865839909808,0.0,7313.889515219842,36816.12175873732,2016,SCF,0,1,0.0,4,0.1790204081632653
4283,42831,22.41110129064009,1,69,5,14,4,1,1,1,0,4385063.842059726,6,59153825.70462232,5,1,1480045.0958286359,,0,0,0,4440135.287485908,0.0,19178917.700112738,1480045.0958286359,2016,SCF,1,0,0.0,5,
4284,42841,5044.670405932157,2,68,5,8,2,2,0,2,0,47473.62564053265,2,53528.297632468995,2,1,51801.57835400225,,0,0,0,4933.483652762119,4193.461104847802,23927.39571589628,55501.69109357384,2016,SCF,1,0,0.0,3,
4285,42851,4780.432941234163,2,42,2,12,4,3,1,2,1,16240.9771928138,1,8166.148816234499,1,2,0.0,986.6967305524239,0,1,0,0.0,370.01127395715895,617.9188275084555,222.0067643742954,2016,SCF,0,1,1.0,5,0.7290423861852433
4286,42861,7100.348841953104,1,24,1,11,3,3,1,2,0,22487.50688235757,1,-17896.211950394587,1,2,0.0,419.3461104847802,1,1,0,740.0225479143179,0.0,974.3630214205186,28244.193912063136,2016,SCF,0,1,1.0,4,0.2237755102040816
4287,42871,8440.031806133045,1,29,1,13,4,3,1,1,1,87451.41565361276,4,26622.31116121759,2,1,201039.45885005637,,1,1,0,2010.3945885005637,252.84103720405864,6148.354002254791,232860.42841037203,2016,SCF,1,0,1.0,5,
4288,42881,292.0189004690631,1,29,1,12,4,1,1,2,0,132426.4294183279,4,1461174.5208568207,4,1,292308.9064261556,,0,0,1,863.3596392333709,0.0,32931.00338218715,292308.9064261556,2016,SCF,1,0,0.0,5,
4289,42891,4055.5183875082307,1,61,4,14,4,1,1,1,0,366046.63980726484,6,168355.12965050733,3,1,603118.3765501691,,0,0,0,24050.732807215332,18500.56369785795,42551.29650507328,609285.2311161218,2016,SCF,1,0,0.0,5,
4290,42901,5018.336945399022,1,38,2,10,3,1,1,1,4,89950.02752943028,4,127579.88726042841,3,1,0.0,,1,1,0,7400.22547914318,0.0,9916.30214205186,12580.383314543406,2016,SCF,1,0,1.0,4,
4291,42911,4392.144817961953,2,28,1,8,2,2,1,2,2,51221.54345425891,3,419.3461104847802,1,2,0.0,,1,1,0,345.34385569334836,61.668545659526494,419.3461104847802,0.0,2016,SCF,0,1,1.0,3,
4292,42921,4719.155814672765,1,49,3,10,3,1,1,1,1,64963.9087712552,3,143071.02593010146,3,1,0.0,,0,0,0,616.6854565952649,1850.056369785795,14800.45095828636,18500.56369785795,2016,SCF,1,0,0.0,4,
4293,42931,2164.706448208887,1,59,4,13,4,1,1,1,0,159911.1600523205,5,4916216.459977452,5,1,80169.10935738444,,0,0,0,0.0,55501.69109357384,4223062.006764375,80169.10935738444,2016,SCF,1,0,0.0,5,
4294,42941,212.29572854346725,1,72,5,14,4,1,1,1,0,744036.6443809373,6,3212684.554678692,5,2,0.0,7400.22547914318,0,0,0,24667.418263810596,0.0,2037528.7485907553,696854.5659526493,2016,SCF,0,1,0.0,5,0.11935259697270004
4295,42951,2927.5224923399987,1,84,6,7,1,1,0,1,0,148667.4066111417,5,3896342.051860203,5,1,0.0,,0,0,0,196105.97519729426,1159368.658399098,3539774.5208568205,0.0,2016,SCF,1,0,0.0,2,
4296,42961,3386.103337318394,1,36,2,12,4,5,1,1,0,218628.5391340319,6,181342.5253664036,3,1,431679.81961668545,,0,0,0,9866.967305524238,43167.98196166855,122103.72040586246,545112.9425028185,2016,SCF,1,0,0.0,5,
4297,42971,2168.609595020756,1,60,4,13,4,1,1,1,1,6246.52968954377,1,5647235.400225479,5,1,111003.38218714768,,0,0,0,17267.19278466742,0.0,3415204.0586245772,111003.38218714768,2016,SCF,1,0,0.0,5,
4298,42981,550.0395291530256,1,36,2,12,4,1,1,1,0,119933.37003924036,4,52294.92671927847,2,2,0.0,616.6854565952649,0,0,0,11717.023675310034,3700.11273957159,62285.23111612176,9990.304396843292,2016,SCF,0,1,0.0,5,0.061702806122448974
4299,42991,4615.46932033006,2,74,5,10,3,1,0,2,0,141171.57098368916,5,2854390.304396843,5,1,0.0,,0,0,0,35767.756482525365,0.0,2294069.8985343855,0.0,2016,SCF,1,0,0.0,4,
4300,43001,4901.209795289253,1,51,3,12,4,3,1,2,2,31232.648447718846,2,1356.708004509583,1,2,0.0,962.0293122886133,0,1,0,0.0,493.34836527621195,1356.708004509583,0.0,2016,SCF,0,1,1.0,5,0.36962448979591833
4301,43011,4056.644837296832,2,54,3,9,3,1,1,2,0,58717.379081711435,3,1083886.3585118377,4,1,22200.676437429538,,0,0,0,22200.676437429538,0.0,873226.6065388952,22200.676437429538,2016,SCF,1,0,0.0,4,
4302,43021,4067.6919805853845,1,55,4,12,4,1,1,1,3,186146.58474840433,5,883266.2457722661,4,1,283675.31003382185,,0,0,0,11137.339346110484,863.3596392333709,581090.3720405862,530349.4926719279,2016,SCF,1,0,0.0,5,
4303,43031,3507.2549353455142,1,46,3,10,3,1,1,1,1,288589.67165692215,6,954629.0868094701,4,1,370011.27395715896,,0,0,0,48101.465614430665,14800.45095828636,648753.1003382187,370011.27395715896,2016,SCF,1,0,0.0,4,
4304,43041,5099.039400110925,2,57,4,11,3,1,1,2,0,13742.365316996293,1,-5505.767756482525,1,2,0.0,740.0225479143179,0,0,1,6.166854565952649,37.0011273957159,44.40135287485908,17143.855693348367,2016,SCF,0,1,0.0,4,0.6461966604823748
4305,43051,4201.662395371308,1,70,5,12,4,1,0,2,0,92448.63940524778,4,1046552.2209695603,4,1,0.0,,0,0,0,6783.540022547914,48101.465614430665,301559.18827508454,0.0,2016,SCF,1,0,0.0,5,
4306,43061,4555.007448240437,2,39,2,10,3,2,1,2,2,39977.79001308013,2,25197.767756482524,2,1,135670.80045095828,,1,1,0,493.34836527621195,98.66967305524238,12555.715896279595,155096.39233370914,2016,SCF,1,0,1.0,4,
4307,43071,7096.890302903661,1,23,1,1,1,1,1,1,4,43725.70782680638,2,15788.381059751973,2,2,0.0,555.0169109357385,1,1,0,6166.854565952649,0.0,6168.08793686584,0.0,2016,SCF,0,1,1.0,2,0.15231778425655979
4308,43081,3498.929371269969,1,39,2,9,3,5,1,1,0,102443.08690851781,4,618473.8444193912,4,1,214606.5388951522,,0,0,0,6721.871476888387,63062.25479143179,328792.0180383315,404829.33483652765,2016,SCF,1,0,0.0,4,
4309,43091,3623.681064340438,1,55,4,13,4,1,1,2,0,211132.7035065794,5,1677137.7677564826,5,1,522949.26719278464,,0,0,0,1480.0450958286358,0.0,937731.9052987598,755439.6843291996,2016,SCF,1,0,0.0,5,
4310,43101,23.809719864834562,1,66,5,14,4,1,1,1,0,4147695.7138570626,6,55990105.97519729,5,1,555016.9109357385,,1,1,0,61668.54565952649,0.0,29711905.298759867,555016.9109357385,2016,SCF,1,0,1.0,5,
4311,43111,4722.734170102468,2,34,1,6,1,2,1,2,3,28734.03657190134,2,4242.795941375422,1,2,0.0,875.6933483652762,0,1,0,0.0,0.0,123.33709131905299,444.0135287485908,2016,SCF,0,1,1.0,2,0.3657098491570541
4312,43121,770.6562544591527,1,54,3,8,2,1,1,1,1,34980.56626144511,2,3446038.3314543404,5,1,0.0,,0,0,0,12333.709131905298,0.0,703021.420518602,135670.80045095828,2016,SCF,1,0,0.0,3,
4313,43131,3938.466237125781,1,54,3,5,1,1,1,1,0,169905.60755559048,5,898880.7215332582,4,1,160338.21871476888,,0,0,0,6413.528748590756,48101.465614430665,787137.3167981962,254567.75648252538,2016,SCF,1,0,0.0,2,
4314,43141,3772.0739581263683,1,36,2,8,2,1,1,1,3,132426.4294183279,4,400598.8726042841,3,1,409479.14317925595,,0,0,0,1850.056369785795,123.33709131905299,6413.528748590756,411329.1995490417,2016,SCF,1,0,0.0,3,
4315,43151,5162.138949805221,1,24,1,8,2,1,0,1,0,38728.484075171364,2,3465.772266065389,1,2,0.0,468.68094701240136,0,0,0,1492.3788049605412,0.0,1492.3788049605412,9126.944757609921,2016,SCF,0,1,0.0,3,0.14522053982883476
4316,43161,2943.3396433422936,2,67,5,9,3,1,0,2,0,253609.105395477,6,2195771.4701240137,5,1,0.0,,0,0,0,493348.36527621193,0.0,1782592.214205186,0.0,2016,SCF,1,0,0.0,4,
4317,43171,4888.802352109682,2,32,1,9,3,3,1,1,0,37479.178137262614,2,431.67981961668545,1,2,0.0,1171.7023675310033,0,0,1,49.33483652762119,0.0,1295.0394588500565,10606.989853438557,2016,SCF,0,1,0.0,4,0.3751530612244898
4318,43181,3339.0638095837903,1,63,4,9,3,1,1,1,0,147418.10067323296,5,941062.0067643743,4,1,27134.160090191657,,0,0,0,9866.967305524238,4316.798196166855,773940.2480270575,70302.14205186021,2016,SCF,1,0,0.0,4,
4319,43191,3981.9736259740216,2,32,1,12,4,5,1,2,0,12493.05937908754,1,76468.99661781285,2,2,0.0,1480.0450958286358,0,0,0,0.0,0.0,64135.28748590755,0.0,2016,SCF,0,1,0.0,5,0.8708778584434914
4320,43201,4740.683809640714,1,50,3,3,1,3,1,1,1,21238.20094444881,1,-1554.0473506200676,1,2,0.0,1110.033821871477,0,0,0,1036.031567080045,0.0,1036.031567080045,2590.078917700113,2016,SCF,0,1,0.0,2,0.6271908763505404
4321,43211,1038.928398812372,1,53,3,11,3,1,1,1,1,788312.0468204237,6,24121281.623449832,5,1,330543.404735062,,0,0,0,188705.74971815108,112853.43855693348,523565.9526493799,814024.8027057498,2016,SCF,1,0,0.0,4,
4322,43221,32.87636713661838,1,50,3,12,4,1,1,1,2,7033592.430426284,6,20191021.87147689,5,1,5093821.871476889,,0,0,0,114703.49492671927,6906.877113866967,2035802.0293122886,5412031.567080045,2016,SCF,1,0,0.0,5,
4323,43231,241.5621949074642,1,72,5,8,2,1,1,2,0,92448.63940524778,4,1114967.305524239,4,1,87569.33483652762,,0,0,0,30834.272829763246,0.0,61668.54565952649,87569.33483652762,2016,SCF,1,0,0.0,3,
4324,43241,4574.61151568873,2,54,3,7,1,2,1,2,1,29983.34250981009,2,111065.05073280721,2,2,0.0,925.0281848928975,0,1,0,0.0,61.668545659526494,111065.05073280721,0.0,2016,SCF,0,1,1.0,2,0.3702168367346939
4325,43251,4750.044020145866,1,50,3,8,2,1,1,1,2,187395.89068631304,5,268147.1702367531,3,1,120870.34949267193,,0,0,0,3095.76099210823,18500.56369785795,120265.99774520857,138260.8793686584,2016,SCF,1,0,0.0,3,
4326,43261,9418.49621626391,2,90,6,8,2,1,0,2,0,22937.25702000472,1,359034.27282976324,3,1,0.0,,0,0,0,0.0,77702.36753100339,264804.73506200674,0.0,2016,SCF,1,0,0.0,3,
4327,43271,4947.998551124106,1,34,1,2,1,3,1,1,2,68711.82658498145,3,34041.03720405862,2,2,0.0,1356.708004509583,0,0,0,2466.7418263810596,1603.382187147689,4070.1240135287485,11963.69785794814,2016,SCF,0,1,0.0,2,0.23693877551020412
4328,43281,4680.2104386411775,1,52,3,8,2,1,1,1,1,118684.06410133162,4,315705.9526493799,3,1,387278.4667418264,,0,0,0,0.0,333.0101465614431,703.021420518602,400722.2096956032,2016,SCF,1,0,0.0,3,
4329,43291,268.77885665377624,1,77,6,12,4,1,0,1,0,1786507.491209518,6,73820332.58173619,5,1,0.0,,0,0,0,228173.61894024804,0.0,4359966.178128523,0.0,2016,SCF,1,0,0.0,5,
4330,43301,6649.66658792837,2,76,6,9,3,1,0,2,0,26235.424696083825,1,32375.98647125141,2,2,0.0,740.0225479143179,0,0,0,5735.174746335964,6906.877113866967,32375.98647125141,0.0,2016,SCF,0,1,0.0,4,0.3384839650145773
4331,43311,4273.629339828955,2,21,1,8,2,1,0,2,0,21238.20094444881,1,-9965.636978579481,1,2,0.0,740.0225479143179,0,0,0,740.0225479143179,394.67869222096954,12235.039458850057,22200.676437429538,2016,SCF,0,1,0.0,3,0.4181272509003602
4332,43321,6204.900195747812,1,53,3,9,3,2,1,2,0,14991.671254905044,1,9015.941375422773,1,2,0.0,493.34836527621195,0,1,1,0.0,0.0,11729.357384441939,4933.483652762119,2016,SCF,0,1,1.0,4,0.3948979591836735
4333,43331,1571.5527053245137,1,64,4,9,3,1,1,1,0,272348.6944641083,6,9975084.59977452,5,1,38234.498308906426,,0,0,0,18500.56369785795,11100.338218714769,448947.01240135287,131156.66290868094,2016,SCF,1,0,0.0,4,
4334,43341,7078.569685387594,1,80,6,14,4,1,1,2,0,77144.64166586555,3,179529.47012401352,3,1,5550.1691093573845,98.66967305524238,0,0,0,444.0135287485908,0.0,50025.52423900789,7400.22547914318,2016,SCF,1,0,0.0,5,0.015348260761794595
4335,43351,5875.863548761643,1,20,1,9,3,3,1,2,0,6246.52968954377,1,-18833.573844419392,1,2,0.0,444.0135287485908,0,0,0,98.66967305524238,308.34272829763245,407.01240135287486,22200.676437429538,2016,SCF,0,1,0.0,4,0.8529795918367347
4336,43361,3631.200056770409,1,51,3,12,4,1,1,1,0,437257.0782680638,6,6977179.255918828,5,1,246674.18263810597,,0,0,0,444013.52874859073,0.0,3872784.667418264,351510.710259301,2016,SCF,1,0,0.0,5,
4337,43371,26.705260317423445,1,78,6,13,4,1,1,1,0,10706551.887878018,6,229303386.69673055,5,1,0.0,,0,0,0,99903.04396843292,0.0,218042710.259301,0.0,2016,SCF,1,0,0.0,5,
4338,43381,3919.2002656615246,2,57,4,12,4,1,1,2,0,132426.4294183279,4,401215.55806087935,3,1,524182.6381059752,,0,0,0,13567.080045095829,18500.56369785795,144674.40811724914,526649.3799323563,2016,SCF,1,0,0.0,5,
4339,43391,4075.5925229577356,1,65,5,3,1,1,0,2,0,13742.365316996293,1,-2084.3968432919955,1,2,0.0,246.67418263810598,0,0,0,209.6730552423901,0.0,259.00789177001127,5920.180383314543,2016,SCF,0,1,0.0,2,0.21539888682745825
4340,43401,4428.805203586993,1,54,3,12,4,1,1,2,2,67462.5206470727,3,136608.16234498308,3,1,143071.02593010146,,0,0,1,2281.7361894024802,629.0191657271703,144748.41037204058,185128.97406989854,2016,SCF,1,0,0.0,5,
4341,43411,4913.885094347608,2,48,3,8,2,2,1,2,2,24986.11875817508,1,-9953.303269447577,1,2,0.0,1850.056369785795,1,1,0,3428.771138669673,0.0,3737.1138669673055,13690.417136414882,2016,SCF,0,1,1.0,3,0.8708778584434914
4342,43421,6286.453726144238,1,28,1,13,4,1,1,1,1,112437.53441178784,4,64628.63585118377,2,1,212139.79706877115,,0,0,0,2466.7418263810596,12333.709131905298,20720.631341600903,268628.18489289744,2016,SCF,1,0,0.0,5,
4343,43431,4709.113652793325,2,65,5,8,2,1,1,2,0,72459.74439870771,3,-3576.7756482525365,1,2,0.0,1233.3709131905298,0,0,1,123.33709131905299,0.0,123.33709131905299,19733.934611048477,2016,SCF,0,1,0.0,3,0.2042575650950035
4344,43441,1251.3970553566962,1,48,3,12,4,5,1,1,2,1036923.9284642657,6,2475375.4227733933,5,1,1307373.1679819617,,0,0,0,14800.45095828636,345343.8556933484,915161.2175873732,1307373.1679819617,2016,SCF,1,0,0.0,5,
4345,43451,7188.564503065632,2,95,6,4,1,1,0,2,0,29983.34250981009,2,273808.34272829763,3,1,0.0,,0,0,0,78935.7384441939,0.0,257774.52085682075,0.0,2016,SCF,1,0,0.0,2,
4346,43461,377.11139266355013,1,52,3,8,2,1,0,1,0,1848972.7881049553,6,70020193.46110485,5,1,0.0,,0,0,0,0.0,13567.080045095829,1280239.00789177,0.0,2016,SCF,1,0,0.0,3,
4347,43471,8028.964254663513,1,61,4,13,4,1,1,1,0,282343.1419673783,6,1550347.237880496,5,1,320676.43742953776,,0,0,0,14800.45095828636,11717.023675310034,905910.9357384442,690687.7113866968,2016,SCF,1,0,0.0,5,
4348,43481,5195.50211437475,2,60,4,11,3,1,1,2,1,56218.76720589392,3,160572.55918827507,3,1,207206.313416009,,1,1,0,1850.056369785795,0.0,63518.602029312286,235956.18940248026,2016,SCF,1,0,1.0,4,
4349,43491,8241.38467071053,2,50,3,12,4,2,1,2,1,73709.05033661648,3,200768.11724915446,3,1,64135.28748590755,,0,0,0,801.6910935738445,616.6854565952649,2318.7373167981964,70055.46786922209,2016,SCF,1,0,0.0,5,
4350,43501,6723.517347202382,1,53,3,8,2,1,1,1,2,33731.26032353635,2,52541.60090191657,2,1,27134.160090191657,,0,0,0,2220.067643742954,0.0,2220.067643742954,27750.84554678692,2016,SCF,1,0,0.0,3,
4351,43511,4800.983096292772,2,78,6,2,1,3,0,2,0,16240.9771928138,1,12.333709131905298,1,2,0.0,740.0225479143179,0,0,0,0.0,0.0,12.333709131905298,0.0,2016,SCF,0,1,0.0,2,0.5467817896389325
4352,43521,4477.274360645351,1,53,3,8,2,2,1,2,1,43725.70782680638,2,509383.420518602,4,1,215839.90980834272,,0,0,1,0.0,0.0,185006.87034949267,215839.90980834272,2016,SCF,1,0,0.0,3,
4353,43531,4040.147503588602,1,40,2,12,4,1,1,2,0,93697.94534315652,4,334366.8545659527,3,2,0.0,690.6877113866967,0,0,0,16033.821871476888,0.0,324376.55016910937,0.0,2016,SCF,0,1,0.0,5,0.08845714285714287
4354,43541,4443.361405198199,1,56,4,8,2,1,0,2,0,17490.283130722553,1,66725.36640360767,2,1,0.0,,0,0,0,123.33709131905299,0.0,123.33709131905299,0.0,2016,SCF,1,0,0.0,3,
